,culture,primaryImageSmall
942,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276185.jpg
943,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168951.jpg
944,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP364319.jpg
945,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_28_d1.jpg
946,Japan,https://images.metmuseum.org/CRDImages/as/web-large/2000.661.1_detail.jpg
947,China,https://images.metmuseum.org/CRDImages/as/web-large/ASA21.jpg
948,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap53.45.7.jpg
949,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_123_O1_sf.jpg
950,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1975_282_2_207223.jpg
951,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154519.jpg
952,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap32.110.jpg
953,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211877.jpg
954,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6755.jpg
955,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6874.jpg
956,America,https://images.metmuseum.org/CRDImages/ad/web-large/271084.jpg
957,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153567.jpg
958,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap87.3.jpg
959,Japan,https://images.metmuseum.org/CRDImages/as/web-large/21_174_2a_1.jpg
960,China,https://images.metmuseum.org/CRDImages/as/web-large/DP170416.jpg
961,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP231173.jpg
962,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP319242.jpg
963,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1977.258.1.jpg
964,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153541.jpg
965,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap08.136.2.jpg
966,China,https://images.metmuseum.org/CRDImages/as/web-large/2001_746_1.jpg
967,China,https://images.metmuseum.org/CRDImages/as/web-large/DP235702_CRD.jpg
968,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP162095.jpg
969,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6854.jpg
970,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1977.342.1.jpg
971,China,https://images.metmuseum.org/CRDImages/as/web-large/DP204831_CRD.jpg
972,Japan,https://images.metmuseum.org/CRDImages/as/web-large/18_77_3_O2_sf.jpg
973,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276881.jpg
974,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-017.jpg
975,China,https://images.metmuseum.org/CRDImages/as/web-large/DT9400.jpg
976,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-243.jpg
977,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap63.138.3.jpg
978,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap28.209.2.jpg
979,China,https://images.metmuseum.org/CRDImages/as/web-large/DP200661_CRD.jpg
980,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP276951.jpg
981,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6761.jpg
982,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap01.7.2.jpg
983,China,https://images.metmuseum.org/CRDImages/as/web-large/DP156874.jpg
984,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153496.jpg
985,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168945.jpg
986,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT1553.jpg
987,China,https://images.metmuseum.org/CRDImages/as/web-large/DT227320.jpg
988,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.242.20.jpg
989,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap38.146.14.jpg
990,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT8029.jpg
991,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP105036.jpg
992,China,https://images.metmuseum.org/CRDImages/as/web-large/DP202137_CRD.jpg
993,China,https://images.metmuseum.org/CRDImages/as/web-large/DP147758_CRD.jpg
994,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP169103.jpg
995,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153501.jpg
996,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276274.jpg
997,Japan,https://images.metmuseum.org/CRDImages/as/web-large/52_160_2_O2.jpg
998,China,https://images.metmuseum.org/CRDImages/as/web-large/DP215389_CRD.jpg
999,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_32_162322.jpg
1000,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6580.jpg
1001,China,https://images.metmuseum.org/CRDImages/as/web-large/DP273859_CRD.jpg
1002,China,https://images.metmuseum.org/CRDImages/as/web-large/DP146997.jpg
1003,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1975_268_147.JPG
1004,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP141217.jpg
1005,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-116.jpg
1006,China,https://images.metmuseum.org/CRDImages/as/web-large/DP163181.jpg
1007,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap87.8.10.jpg
1008,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap48.56.2.jpg
1009,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP231181.jpg
1010,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap51.144.jpg
1011,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap74.42.jpg
1012,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap25.106.12.jpg
1013,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154410.jpg
1014,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211842.jpg
1015,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap25.110.5.jpg
1016,China,https://images.metmuseum.org/CRDImages/as/web-large/47_18_19.jpg
1017,China,https://images.metmuseum.org/CRDImages/as/web-large/DP160905.jpg
1018,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-36_100_92_002.jpg
1019,China,https://images.metmuseum.org/CRDImages/as/web-large/DP204409_10.jpg
1020,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6838.jpg
1021,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT10500.jpg
1022,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_140_15_F_sf.jpg
1023,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP271365.jpg
1024,China,https://images.metmuseum.org/CRDImages/as/web-large/DP202873_CRD.jpg
1025,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap49.10.1.jpg
1026,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-168.jpg
1027,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161037.jpg
1028,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-041.jpg
1029,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168988.jpg
1030,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154120.jpg
1031,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154156_CRD.jpg
1032,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2032.jpg
1033,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP162258.jpg
1034,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP265419.jpg
1035,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_29_21031.jpg
1036,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap64.309.3.jpg
1037,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1976.154.jpg
1038,Japan,https://images.metmuseum.org/CRDImages/as/web-large/29_100_511_76206.jpg
1039,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154471.jpg
1040,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP245460.jpg
1041,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_68_108888.jpg
1042,China,https://images.metmuseum.org/CRDImages/as/web-large/DP202773_CRD.jpg
1043,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_140_7_F_sf.jpg
1044,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap95.5.jpg
1045,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_36_108854.jpg
1046,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP273005.jpg
1047,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6777.jpg
1048,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap83.2.473.jpg
1049,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161184.jpg
1050,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161408.jpg
1051,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-250.jpg
1052,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205589.jpg
1053,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap87.8.8.jpg
1054,Japan,https://images.metmuseum.org/CRDImages/as/web-large/18_146_1_O4_sf.JPG
1055,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP216792.jpg
1056,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS353.jpg
1057,China,https://images.metmuseum.org/CRDImages/as/web-large/42_141_18.JPG
1058,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap41.122.jpg
1059,China,https://images.metmuseum.org/CRDImages/as/web-large/DP165823_CRD.jpg
1060,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP361158.jpg
1061,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap39.132.jpg
1062,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP279220.jpg
1063,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154397.jpg
1064,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT201996.jpg
1065,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2041.jpg
1066,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6774.jpg
1067,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_124_1_O1.jpg
1068,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-2015_300_38ab_001.jpg
1069,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-15580-019.jpg
1070,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP233824_CRD.jpg
1071,China,https://images.metmuseum.org/CRDImages/as/web-large/47_18_98_d.jpg
1072,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap22.217.2.jpg
1073,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_106_O.jpg
1074,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT218687.jpg
1075,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap74.27.jpg
1076,America,https://images.metmuseum.org/CRDImages/ad/web-large/236518.jpg
1077,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT218107.jpg
1078,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_28_249177.jpg
1079,China,https://images.metmuseum.org/CRDImages/as/web-large/LC-65_211_2-001.jpg
1080,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP226882.jpg
1081,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP277624.jpg
1082,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap08.229.jpg
1083,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211822.jpg
1084,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1970.283.4.jpg
1085,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap06.102.4.jpg
1086,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap37.54.1.jpg
1087,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.242.17.jpg
1088,China,https://images.metmuseum.org/CRDImages/as/web-large/DP164347.jpg
1089,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP165121.jpg
1090,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-36_100_44-001.jpg
1091,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153564.jpg
1092,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6638.jpg
1093,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-36_100_6_jps-008.jpg
1094,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap25.182.jpg
1095,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP700741.jpg
1096,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP221040.jpg
1097,China,https://images.metmuseum.org/CRDImages/as/web-large/13_100_23_O.jpg
1098,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-13849-002.jpg
1099,Japan,https://images.metmuseum.org/CRDImages/as/web-large/45_97_4_134843.jpg
1100,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153519.jpg
1101,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153823.jpg
1102,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205537.jpg
1103,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6860.jpg
1104,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154493.jpg
1105,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153919.jpg
1106,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12381-002.jpg
1107,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-16738-017.jpg
1108,Japan,https://images.metmuseum.org/CRDImages/as/web-large/4085.jpg
1109,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211881.jpg
1110,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211790.jpg
1111,China,https://images.metmuseum.org/CRDImages/as/web-large/2000_665_1.jpg
1112,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161448.jpg
1113,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205530.jpg
1114,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6742.jpg
1115,China,https://images.metmuseum.org/CRDImages/as/web-large/DP159090.jpg
1116,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP140858.jpg
1117,China,https://images.metmuseum.org/CRDImages/as/web-large/DP160430.jpg
1118,Japan,https://images.metmuseum.org/CRDImages/as/web-large/39_92_3_118609.jpg
1119,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6667.jpg
1120,China,https://images.metmuseum.org/CRDImages/as/web-large/DT8324.jpg
1121,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_7_162297.jpg
1122,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6808.jpg
1123,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-214.jpg
1124,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap11.33.jpg
1125,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154421.jpg
1126,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP277885.jpg
1127,America,https://images.metmuseum.org/CRDImages/ad/web-large/ADA4614.jpg
1128,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211873.jpg
1129,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap22.76.2.jpg
1130,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap68.222.4.jpg
1131,China,https://images.metmuseum.org/CRDImages/as/web-large/53381.jpg
1132,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1981_26_O1_sf.jpg
1133,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161021.jpg
1134,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161444.jpg
1135,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154508.jpg
1136,China,https://images.metmuseum.org/CRDImages/as/web-large/DP205358_CRD.jpg
1137,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205526.jpg
1138,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161426.jpg
1139,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap37.84.jpg
1140,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154540.jpg
1141,China,https://images.metmuseum.org/CRDImages/as/web-large/2007_438_O02_sf.jpg
1142,China,https://images.metmuseum.org/CRDImages/as/web-large/DP159732.jpg
1143,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_94_108915.jpg
1144,China,https://images.metmuseum.org/CRDImages/as/web-large/DP332056.jpg
1145,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6904.jpg
1146,Japan,https://images.metmuseum.org/CRDImages/as/web-large/38_106_11_115895.jpg
1147,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2053.jpg
1148,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-19460-001.jpg
1149,Japan,https://images.metmuseum.org/CRDImages/as/web-large/33_87_1_O2_Sf.jpg
1150,China,https://images.metmuseum.org/CRDImages/as/web-large/DP159073.jpg
1151,Japan,https://images.metmuseum.org/CRDImages/as/web-large/TR_250_117_2012_sf.jpg
1152,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154548.jpg
1153,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP359324_crd.jpg
1154,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6722.jpg
1155,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168956.jpg
1156,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6817.jpg
1157,Japan,https://images.metmuseum.org/CRDImages/as/web-large/38_106_2_115886.jpg
1158,China,https://images.metmuseum.org/CRDImages/as/web-large/58_185.JPG
1159,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_76_33_23544.jpg
1160,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap56.108.2.jpg
1161,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_114.jpg
1162,Japan,https://images.metmuseum.org/CRDImages/as/web-large/44_35_1_O2.jpg
1163,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161141_CRD.jpg
1164,China,https://images.metmuseum.org/CRDImages/as/web-large/1982_1_10_O.JPG
1165,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP232807.jpg
1166,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6737.jpg
1167,China,https://images.metmuseum.org/CRDImages/as/web-large/DP369002.jpg
1168,China,https://images.metmuseum.org/CRDImages/as/web-large/13_95_1_16368.JPG
1169,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap28.47.1.jpg
